XSY,220802,1712.7,1712.7,1692.1,1703.7,0
XTC,220802,.008,.008,.008,.008,15914414
XTCO,220802,.005,.005,.005,.005,6491731
XTE,220802,.4,.4,.4,.4,5633
XTJ,220802,1449.8,1456.7,1438.4,1452.8,0
XTL,220802,3914.6,3924,3887.4,3920.1,0
XTO,220802,5847.4,5856.2,5806.1,5851,0
XTX,220802,2194,2206.5,2183.2,2206.5,0
XUJ,220802,7980.3,8031.5,7903.1,8029.8,0
XVI,220802,15.423,16.407,13.972,16.206,0
XXJ,220802,7046.7,7105.5,7003.2,7101,0
YA20,220802,11622.8,11640.5,11542.3,11629.8,0
YAL,220802,5,5,4.905,4.98,1427954
YANK,220802,10.87,11.11,10.86,11.11,10298
YAQL,220802,2269.2,2283,2258.3,2282,0
YATE,220802,1702,1711.7,1693.5,1711.7,0
YBHY,220802,978,978.4,976.7,978.3,0
YDIV,220802,0,0,0,0,0
YDVD,220802,2191.6,2212.9,2185.2,2212.9,0
YE20,220802,2255.6,2257.8,2239.6,2255.1,0
YETF,220802,0,0,0,0,0
YEX2,220802,1910.3,1910.7,1896.3,1909.2,0
YFAI,220802,1776.8,1777.6,1764.1,1776,0
YGEA,220802,2274.3,2283.6,2234.6,2278.5,0
YGRN,220802,2607,2607,2582.5,2601,0
YMAX,220802,7.49,7.49,7.37,7.4,36275
YMON,220802,0,0,0,0,0
YMVA,220802,2202,2202.3,2154.1,2164.3,0
YMVB,220802,2916.6,2940.5,2897.4,2938.1,0
YMVE,220802,3483.2,3492.9,3459.2,3489.9,0
YMVR,220802,3178.3,3178.3,3126.9,3146,0
YMVS,220802,1942.8,1942.8,1922.2,1939.7,0
YMVW,220802,3206.3,3210.7,3183.3,3208.7,0
YOJ,220802,.077,.077,.074,.074,96538
YOZF,220802,2059.5,2076.8,2046.5,2075.4,0
YOZR,220802,1188.7,1188.7,1166,1174.3,0
YPB,220802,.007,.008,.007,.007,687801
YQFN,220802,1156.6,1166.1,1149.2,1165.2,0
YQOZ,220802,1410.9,1413.8,1400.6,1412.8,0
YQRE,220802,667.2,667.2,654.5,659.1,0
YRAR,220802,2469.8,2478.2,2456.3,2477.4,0
YRDV,220802,2821.2,2829.5,2799.8,2827.5,0
YRL,220802,.155,.16,.15,.155,249730
YSFY,220802,6187.8,6196.6,6143.4,6190.5,0
YSLF,220802,1168.4,1168.7,1142.4,1149.6,0
YSSO,220802,1343,1343.7,1331.4,1343.3,0
YSTW,220802,6329.3,6339.5,6285.3,6333.8,0
YSYI,220802,2671.8,2686.3,2654.2,2686.3,0
YTMDX2,220802,101.89,101.89,101.89,101.89,477
YUBA,220802,0,0,0,0,0
Z2U,220802,.165,.165,.16,.16,519374
ZEO,220802,.066,.067,.064,.067,1926206
ZER,220802,.285,.285,.28,.28,95114
ZGCKOB,220802,3.87,3.87,3.87,3.87,4000
ZGCKOH,220802,5.19,5.19,5.19,5.19,2000
ZGCKOP,220802,5.65,5.65,5.65,5.65,250
ZHGKCA,220802,1.22,1.22,1.22,1.22,16949
ZHGKCQ,220802,1.065,1.065,1.065,1.065,45863
ZIM,220802,25.61,26.5,25.24,26.5,9562
ZIP,220802,1.075,1.22,1.05,1.22,24718487
ZIPKOG,220802,.81,.81,.79,.79,12000
ZLD,220802,1.9,1.9,1.76,1.78,14503
ZNC,220802,.34,.34,.33,.33,19862
ZNO,220802,.14,.14,.135,.135,7104
ZYAU,220802,8.82,8.82,8.74,8.78,19282
ZYUS,220802,13.72,13.77,13.69,13.77,27699
